년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2013,10,294,18.1,14.1,22.9
2013,11,294,10.0,5.5,15.5
2013,12,294,5.0,0.9,9.7
2014,1,294,4.1,-0.2,9.1
2014,2,294,5.6,1.8,10.0
2014,3,294,9.7,5.2,14.8
2014,4,294,14.3,9.5,20.3
2014,5,294,19.1,13.9,24.7
2014,6,294,21.6,18.2,26.1
2014,7,294,25.1,22.2,29.2
2014,8,294,24.6,22.3,27.9
2014,9,294,22.3,18.4,27.0
2014,10,294,17.0,12.8,22.3
2014,11,294,11.4,7.4,16.8
2014,12,294,3.2,-0.9,7.9
2015,1,294,3.7,-0.2,8.6
2015,2,294,4.7,0.4,9.5
2015,3,294,8.6,3.4,14.4
2015,4,294,13.4,8.9,18.3
2015,5,294,19.0,13.8,24.8
2015,6,294,21.1,17.6,25.6
2015,7,294,24.2,21.6,27.9
2015,8,294,25.8,22.5,30.5
2015,9,294,21.5,17.5,26.1
2015,10,294,17.0,12.4,22.8
2015,11,294,12.9,9.6,17.0
2015,12,294,7.2,3.4,11.4
2016,1,294,2.8,-1.0,7.0
2016,2,294,5.1,0.6,10.1
2016,3,294,9.5,5.3,14.4
2016,4,294,14.7,10.2,19.9
2016,5,294,19.1,14.1,24.8
2016,6,294,22.2,19.1,26.1
2016,7,294,26.0,23.3,29.7
2016,8,294,28.0,24.2,33.0
2016,9,294,22.9,20.0,26.6
2016,10,294,18.4,15.3,22.4
2016,11,294,11.1,7.1,15.8
2016,12,294,6.8,2.5,11.6
2017,1,294,3.5,-0.7,8.6
2017,2,294,5.2,0.2,10.5
2017,3,294,8.7,3.7,14.0
2017,4,294,15.1,10.4,20.2
2017,5,294,19.6,14.4,25.3
2017,6,294,21.9,17.8,27.0
2017,7,294,27.1,24.4,30.7
2017,8,294,27.4,24.3,31.5
2017,9,294,22.3,18.4,27.1
2017,10,294,18.0,14.3,22.7
2017,11,294,10.6,5.7,16.0
2017,12,294,3.3,-1.2,8.3
2018,1,294,1.6,-2.2,6.3
2018,2,294,3.6,-1.0,8.7
2018,3,294,9.8,4.9,15.2
2018,4,294,14.5,10.0,19.7
2018,5,294,18.6,14.6,23.3
2018,6,294,22.1,18.3,26.9
2018,7,294,27.4,23.6,32.2
2018,8,294,28.1,25.1,32.2
2018,9,294,22.0,18.9,25.8
2018,10,294,15.8,11.5,21.3
2018,11,294,11.1,6.6,16.9
2018,12,294,5.2,1.4,9.5
2019,1,294,3.9,-0.4,9.3
2019,2,294,6.0,1.5,11.1
2019,3,294,10.3,5.2,15.6
2019,4,294,13.5,9.0,18.5
2019,5,294,19.4,13.7,25.4
2019,6,294,21.7,17.7,26.8
2019,7,294,25.0,22.7,28.3
2019,8,294,27.2,24.0,31.2
2019,9,294,23.2,20.2,27.6
2019,10,294,18.2,14.1,23.3
2019,11,294,12.3,7.6,18.0
2019,12,294,6.0,2.1,10.5
2020,1,294,5.6,2.2,9.5
2020,2,294,6.5,2.1,11.3
2020,3,294,10.1,5.4,14.8
2020,4,294,12.4,7.5,17.4
2020,5,294,17.8,14.1,22.6
2020,6,294,22.5,18.7,27.4
2020,7,294,22.3,20.2,25.4
2020,8,294,27.1,24.6,30.3
2020,9,294,21.4,18.3,25.0
2020,10,294,16.2,12.3,21.1
2020,11,294,11.3,7.3,15.9
2020,12,294,3.6,-0.1,8.0
2021,1,294,2.9,-1.3,7.2
2021,2,294,6.6,2.2,11.3
2021,3,294,10.8,6.4,15.6
2021,4,294,14.3,9.4,19.7
2021,5,294,17.8,13.7,22.2
2021,6,294,21.7,18.3,25.8
2021,7,294,26.1,23.4,29.5
2021,8,294,25.8,23.0,29.2
2021,9,294,22.3,19.6,25.6
2021,10,294,17.4,13.5,22.4
2021,11,294,10.9,6.6,16.1
2021,12,294,5.3,1.0,9.6
2022,1,294,2.9,-1.2,7.5
2022,2,294,3.3,-0.9,7.8
2022,3,294,10.0,5.3,14.9
2022,4,294,14.6,10.0,19.7
2022,5,294,18.8,13.8,24.2
2022,6,294,21.7,19.2,25.0
2022,7,294,26.0,23.1,29.8
2022,8,294,26.1,23.5,29.1
2022,9,294,22.1,18.9,26.2
2022,10,294,16.5,12.4,21.3
2022,11,294,12.5,8.0,17.8
2022,12,294,3.0,-0.8,7.0
2023,1,294,3.1,-1.4,7.6
2023,2,294,5.8,1.5,10.6
2023,3,294,11.4,6.6,16.6
2023,4,294,14.2,9.6,18.6
2023,5,294,17.7,13.5,22.2
2023,6,294,22.2,18.8,26.2
2023,7,294,25.2,22.7,28.4
2023,8,294,27.1,24.3,30.6
2023,9,294,23.6,20.7,27.6
2023,10,294,16.6,12.3,21.8
2023,11,294,11.0,6.7,15.4
2023,12,294,5.8,1.7,9.9
2024,1,294,4.3,0.4,8.6
2024,2,294,6.8,3.3,10.6
2024,3,294,9.2,4.6,13.8
2024,4,294,15.2,10.8,20.6
2024,5,294,18.2,13.2,23.8
2024,6,294,22.2,18.2,26.9
2024,7,294,25.8,23.9,28.4
2024,8,294,28.2,24.8,32.4
2024,9,294,25.8,22.7,30.0
2024,10,294,18.7,15.2,22.8
2024,11,294,12.3,8.4,16.6
2024,12,294,5.1,1.2,9.2
