년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2012,1,155,2.2,-1.2,6.2
2012,2,155,2.1,-1.6,6.3
2012,3,155,7.9,4.1,12.5
2012,4,155,14.0,9.3,19.3
2012,5,155,19.1,14.9,24.4
2012,6,155,21.8,18.8,25.7
2012,7,155,26.0,23.3,29.7
2012,8,155,27.5,24.8,31.2
2012,9,155,21.9,18.4,26.4
2012,10,155,16.8,12.6,22.3
2012,11,155,9.4,5.6,13.8
2012,12,155,1.7,-1.8,5.5
2013,1,155,1.3,-2.5,5.7
2013,2,155,3.6,-0.6,7.9
2013,3,155,9.6,4.2,15.1
2013,4,155,12.5,7.6,17.8
2013,5,155,18.7,14.2,24.3
2013,6,155,22.4,19.5,26.5
2013,7,155,27.0,24.4,30.4
2013,8,155,28.0,24.5,33.1
2013,9,155,23.3,20.0,28.1
2013,10,155,18.3,14.6,23.0
2013,11,155,10.0,5.9,15.1
2013,12,155,4.7,0.8,9.2
2014,1,155,4.0,-0.1,9.0
2014,2,155,5.4,1.9,9.5
2014,3,155,9.6,5.3,14.5
2014,4,155,14.5,10.2,20.2
2014,5,155,19.4,14.5,25.4
2014,6,155,22.0,18.7,26.4
2014,7,155,25.2,22.2,29.5
2014,8,155,24.6,22.2,28.1
2014,9,155,22.3,18.7,27.0
2014,10,155,17.2,13.2,21.9
2014,11,155,11.6,7.9,16.0
2014,12,155,2.9,-1.1,7.7
2015,1,155,3.6,0.0,7.9
2015,2,155,4.6,0.5,9.4
2015,3,155,8.9,4.2,14.6
2015,4,155,13.9,9.8,18.8
2015,5,155,19.3,14.8,24.9
2015,6,155,21.2,18.0,25.6
2015,7,155,24.1,21.2,28.2
2015,8,155,25.4,21.8,30.3
2015,9,155,20.9,17.2,25.7
2015,10,155,16.4,12.1,22.2
2015,11,155,11.8,8.6,15.5
2015,12,155,5.5,1.7,9.6
2016,1,155,0.6,-3.1,5.1
2016,2,155,4.1,-0.4,9.2
2016,3,155,8.9,4.7,14.0
2016,4,155,14.7,10.4,19.9
2016,5,155,19.4,14.5,25.1
2016,6,155,22.5,19.2,27.0
2016,7,155,26.3,23.1,30.7
2016,8,155,27.3,23.5,32.6
2016,9,155,22.2,19.4,26.0
2016,10,155,17.4,14.4,21.3
2016,11,155,9.8,5.7,14.2
2016,12,155,5.4,1.2,10.1
2017,1,155,2.6,-1.7,7.4
2017,2,155,4.1,-0.8,9.6
2017,3,155,8.0,3.5,13.8
2017,4,155,15.1,10.1,20.9
2017,5,155,19.7,14.4,26.1
2017,6,155,22.1,17.9,27.7
2017,7,155,27.1,24.1,31.5
2017,8,155,27.3,23.9,31.8
2017,9,155,22.2,18.3,27.1
2017,10,155,17.5,13.9,22.1
2017,11,155,9.7,4.9,15.4
2017,12,155,2.0,-2.6,7.0
2018,1,155,0.3,-3.6,4.9
2018,2,155,2.6,-2.2,7.8
2018,3,155,9.1,4.1,14.8
