년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2011,11,236,10.5,5.9,16.4
2011,12,236,-0.2,-4.9,4.8
2012,1,236,-2.0,-6.7,3.1
2012,2,236,-1.5,-7.2,4.4
2012,3,236,4.9,-0.5,10.5
2012,4,236,11.7,4.9,19.0
2012,5,236,18.5,12.5,25.7
2012,6,236,22.9,18.0,28.6
2012,7,236,25.2,21.6,29.7
2012,8,236,26.5,23.0,30.9
2012,9,236,19.7,15.6,25.1
2012,10,236,13.2,7.2,20.9
2012,11,236,5.5,0.7,11.3
2012,12,236,-3.2,-7.8,1.8
2013,1,236,-3.6,-9.2,2.5
2013,2,236,-0.3,-5.3,5.2
2013,3,236,5.2,-1.5,12.9
2013,4,236,9.3,2.4,15.9
2013,5,236,17.3,11.2,24.2
2013,6,236,23.1,18.5,28.9
2013,7,236,26.1,23.0,29.8
2013,8,236,26.8,22.8,32.0
2013,9,236,20.7,16.4,26.6
2013,10,236,14.8,9.1,21.9
2013,11,236,6.1,1.2,12.0
2013,12,236,0.8,-3.5,6.1
2014,1,236,-0.8,-6.7,6.0
2014,2,236,2.6,-2.6,8.4
2014,3,236,7.2,1.2,13.7
2014,4,236,13.2,6.8,20.8
2014,5,236,17.8,11.5,25.2
2014,6,236,22.4,17.9,28.1
2014,7,236,25.1,21.5,30.0
2014,8,236,23.8,20.7,27.9
2014,9,236,20.7,15.7,27.1
2014,10,236,14.2,8.4,21.4
2014,11,236,7.9,3.1,14.2
2014,12,236,-1.6,-6.1,3.4
2015,1,236,-0.6,-5.5,4.9
2015,2,236,1.2,-3.7,6.8
2015,3,236,5.7,-1.5,13.6
2015,4,236,12.3,6.4,18.8
2015,5,236,17.8,11.1,25.3
2015,6,236,21.9,16.8,28.1
2015,7,236,24.5,21.1,29.0
2015,8,236,25.4,21.4,30.8
2015,9,236,20.6,15.1,27.3
2015,10,236,14.0,7.9,21.9
2015,11,236,9.6,6.0,14.1
2015,12,236,2.8,-1.5,7.9
2016,1,236,-1.5,-6.0,3.5
2016,2,236,0.9,-4.5,6.7
2016,3,236,6.2,-0.1,13.8
2016,4,236,13.5,7.1,21.4
2016,5,236,18.6,11.9,26.0
2016,6,236,22.6,18.0,28.2
2016,7,236,26.0,22.1,30.9
2016,8,236,27.1,22.4,33.0
2016,9,236,21.9,17.8,27.3
2016,10,236,15.4,11.1,21.3
2016,11,236,6.9,1.6,13.0
2016,12,236,2.1,-3.0,8.1
2017,1,236,-1.1,-6.5,5.1
2017,2,236,0.5,-5.6,7.0
2017,3,236,5.5,-1.5,13.1
2017,4,236,12.9,6.1,20.5
2017,5,236,18.1,11.2,25.7
2017,6,236,21.9,16.1,28.6
2017,7,236,26.5,23.5,30.7
2017,8,236,25.5,21.7,30.6
2017,9,236,20.4,15.2,26.9
2017,10,236,15.0,9.5,21.6
2017,11,236,5.6,-0.5,12.5
2017,12,236,-0.7,-5.6,4.7
2018,1,236,-2.9,-7.8,2.9
2018,2,236,-0.9,-7.4,5.7
2018,3,236,7.8,1.9,14.7
2018,4,236,12.6,6.0,19.7
2018,5,236,18.2,12.4,24.4
2018,6,236,22.5,17.5,28.9
2018,7,236,27.4,22.8,32.6
2018,8,236,27.9,23.4,33.6
2018,9,236,20.4,15.7,26.2
2018,10,236,12.0,6.2,19.6
2018,11,236,6.9,1.2,14.6
2018,12,236,0.1,-4.9,6.0
2019,1,236,-1.3,-7.2,5.9
2019,2,236,1.1,-4.5,7.8
2019,3,236,6.2,-0.4,13.7
2019,4,236,11.5,4.9,18.6
2019,5,236,17.9,10.4,26.2
2019,6,236,21.5,16.3,27.5
2019,7,236,25.1,21.3,29.8
2019,8,236,26.3,22.0,31.9
2019,9,236,21.7,17.6,27.1
2019,10,236,15.3,9.9,21.9
2019,11,236,7.7,1.5,15.2
2019,12,236,2.0,-2.9,8.0
2020,1,236,2.1,-2.5,8.0
2020,2,236,2.7,-2.9,9.2
2020,3,236,7.2,0.4,14.4
2020,4,236,9.9,2.4,18.0
2020,5,236,17.8,12.4,24.0
2020,6,236,22.9,18.5,28.4
2020,7,236,23.3,20.2,27.1
2020,8,236,26.8,23.8,31.0
2020,9,236,20.5,16.5,25.8
2020,10,236,13.1,6.8,20.6
2020,11,236,7.7,2.0,14.3
2020,12,236,-0.2,-5.2,6.1
2021,1,236,-1.9,-7.4,4.3
2021,2,236,2.9,-3.0,9.6
2021,3,236,8.5,2.0,15.8
2021,4,236,13.5,6.7,20.4
2021,5,236,16.6,11.0,23.0
2021,6,236,22.3,17.7,27.9
2021,7,236,26.6,22.6,31.9
2021,8,236,25.2,21.7,29.8
2021,9,236,21.8,17.9,26.9
2021,10,236,14.7,9.5,21.8
2021,11,236,7.7,2.6,14.7
2021,12,236,1.2,-3.9,7.7
2022,1,236,-1.5,-7.4,5.0
2022,2,236,-0.5,-6.7,6.1
2022,3,236,7.1,0.6,14.0
2022,4,236,13.3,6.3,21.3
2022,5,236,17.7,10.6,25.2
2022,6,236,23.1,18.8,28.3
2022,7,236,26.4,22.7,31.0
2022,8,236,25.4,22.2,29.3
2022,9,236,21.5,16.6,27.6
2022,10,236,13.7,8.1,20.6
2022,11,236,9.0,2.8,16.8
2022,12,236,-1.9,-6.6,3.8
2023,1,236,-1.1,-6.5,5.3
2023,2,236,1.8,-4.5,9.1
2023,3,236,8.7,0.3,17.6
2023,4,236,13.2,6.5,20.1
2023,5,236,18.4,12.4,25.0
2023,6,236,23.0,18.3,28.9
2023,7,236,25.8,22.8,30.1
2023,8,236,26.9,23.1,32.0
2023,9,236,22.8,18.9,27.9
2023,10,236,14.5,9.1,21.9
2023,11,236,7.5,2.4,13.5
2023,12,236,2.3,-1.9,7.4
2024,1,236,0.4,-4.2,5.9
2024,2,236,3.9,-0.8,9.2
2024,3,236,6.7,0.6,13.3
2024,4,236,15.1,8.8,22.0
2024,5,236,17.6,11.4,24.7
2024,6,236,23.0,17.0,29.6
2024,7,236,26.5,23.4,30.4
2024,8,236,28.3,24.4,33.6
2024,9,236,25.5,21.5,31.0
2024,10,236,15.8,11.2,21.4
2024,11,236,9.2,3.5,16.2
2024,12,236,1.1,-3.4,6.7
