년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2012,1,165,0.5,-2.5,4.3
2012,2,165,0.2,-2.9,4.1
2012,3,165,5.3,1.9,9.2
2012,4,165,12.0,7.8,16.5
2012,5,165,17.6,13.7,22.6
2012,6,165,21.9,18.8,26.3
2012,7,165,25.1,22.6,28.4
2012,8,165,27.0,24.4,30.5
2012,9,165,20.9,17.9,24.7
2012,10,165,16.0,12.1,20.8
2012,11,165,8.8,5.8,12.5
2012,12,165,1.3,-1.9,5.0
2013,1,165,0.6,-2.6,4.5
2013,2,165,1.8,-1.7,5.8
2013,3,165,6.1,1.6,12.2
2013,4,165,10.4,6.1,15.3
2013,5,165,17.2,13.0,22.3
2013,6,165,22.0,19.1,25.8
2013,7,165,26.4,24.3,29.5
2013,8,165,27.8,24.8,32.2
2013,9,165,22.4,19.1,26.9
2013,10,165,16.9,13.0,22.1
2013,11,165,9.6,6.0,13.8
2013,12,165,3.9,0.6,7.7
2014,1,165,2.3,-1.8,7.0
2014,2,165,3.6,0.2,8.1
2014,3,165,7.7,3.9,12.2
2014,4,165,13.2,9.6,18.1
2014,5,165,17.8,13.8,22.7
2014,6,165,21.7,19.2,25.1
2014,7,165,24.5,22.1,27.7
2014,8,165,24.1,22.1,26.8
2014,9,165,22.2,19.1,26.4
2014,10,165,16.9,12.6,21.7
2014,11,165,10.9,7.4,15.1
2014,12,165,2.3,-0.9,6.0
2015,1,165,2.5,-0.7,6.2
2015,2,165,3.2,-0.2,7.0
2015,3,165,6.9,2.5,12.2
2015,4,165,12.7,8.7,17.6
2015,5,165,17.7,13.5,22.9
2015,6,165,21.5,18.6,25.3
2015,7,165,24.8,22.3,28.1
2015,8,165,25.9,23.1,29.6
2015,9,165,22.0,18.3,26.5
2015,10,165,17.3,13.6,22.3
2015,11,165,12.2,9.4,15.6
2015,12,165,6.3,3.2,9.9
2016,1,165,1.8,-1.0,5.0
2016,2,165,3.7,0.0,7.7
2016,3,165,7.5,3.5,12.3
2016,4,165,13.8,9.8,18.7
2016,5,165,18.6,14.4,23.6
2016,6,165,22.2,19.6,25.6
