년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2011,12,261,2.3,-2.2,7.2
2012,1,261,0.3,-4.7,5.6
2012,2,261,0.5,-4.0,5.2
2012,3,261,6.0,1.3,11.0
2012,4,261,12.3,5.9,18.1
2012,5,261,18.3,12.9,24.7
2012,6,261,22.2,18.6,27.0
2012,7,261,25.5,22.4,29.6
2012,8,261,27.4,24.1,31.2
2012,9,261,20.6,16.1,25.9
2012,10,261,15.3,8.4,22.2
2012,11,261,8.3,3.0,13.3
2012,12,261,1.6,-2.6,6.1
2013,1,261,0.4,-4.2,5.5
2013,2,261,2.3,-3.0,7.4
2013,3,261,6.6,-0.3,14.5
2013,4,261,10.8,4.5,16.9
2013,5,261,17.6,11.6,24.2
2013,6,261,22.4,18.7,27.3
2013,7,261,26.6,23.9,30.2
2013,8,261,27.7,23.5,33.3
2013,9,261,22.0,17.1,28.0
2013,10,261,16.5,10.3,22.2
2013,11,261,8.8,3.3,14.5
2013,12,261,3.1,-1.8,8.1
2014,1,261,1.7,-4.5,7.9
2014,2,261,3.7,-1.8,9.2
2014,3,261,7.7,1.7,13.2
2014,4,261,13.2,7.1,19.2
2014,5,261,17.6,11.5,23.6
2014,6,261,21.8,18.5,26.1
2014,7,261,24.7,21.9,28.3
2014,8,261,24.3,21.7,28.1
2014,9,261,21.6,16.7,27.1
2014,10,261,16.0,9.2,22.7
2014,11,261,10.3,4.9,16.1
2014,12,261,2.3,-2.2,7.0
2015,1,261,2.8,-1.8,7.4
2015,2,261,3.4,-1.6,8.0
2015,3,261,7.2,0.4,14.0
2015,4,261,12.9,7.6,18.8
2015,5,261,18.1,12.5,24.5
2015,6,261,21.4,17.9,25.8
2015,7,261,24.3,21.1,28.0
2015,8,261,25.0,21.0,29.5
2015,9,261,20.4,15.0,26.8
2015,10,261,15.1,8.7,22.5
2015,11,261,11.2,6.8,15.7
2015,12,261,4.9,0.0,9.7
2016,1,261,0.4,-3.5,4.8
2016,2,261,2.4,-2.9,7.7
2016,3,261,6.6,0.1,13.3
2016,4,261,13.3,7.4,19.6
2016,5,261,17.8,11.8,24.1
2016,6,261,21.8,18.4,26.2
2016,7,261,25.9,22.7,29.9
2016,8,261,27.2,22.3,33.4
2016,9,261,22.2,17.9,27.5
2016,10,261,16.8,12.5,21.5
2016,11,261,8.7,3.3,14.5
2016,12,261,4.4,-0.7,9.9
2017,1,261,1.6,-3.5,6.9
2017,2,261,1.9,-4.1,8.0
2017,3,261,5.5,-1.8,12.8
2017,4,261,12.9,5.6,20.4
2017,5,261,17.7,10.3,25.3
2017,6,261,21.6,16.6,27.4
2017,7,261,27.2,23.9,31.0
2017,8,261,26.6,22.2,31.8
2017,9,261,21.3,16.2,27.1
2017,10,261,15.7,10.5,21.9
2017,11,261,7.3,0.1,14.5
2017,12,261,1.1,-4.5,7.0
2018,1,261,-0.9,-5.6,4.2
2018,2,261,0.3,-6.0,6.5
2018,3,261,8.0,1.8,14.4
2018,4,261,13.0,6.4,19.5
2018,5,261,18.0,12.9,23.5
2018,6,261,21.7,17.4,27.4
2018,7,261,26.7,22.5,31.9
2018,8,261,27.5,23.6,32.3
2018,9,261,20.7,15.9,26.1
2018,10,261,13.3,6.8,19.8
2018,11,261,7.9,0.9,15.4
2018,12,261,2.3,-2.3,7.3
2019,1,261,0.5,-4.7,6.1
2019,2,261,2.2,-3.3,8.0
2019,3,261,6.5,-0.1,13.2
2019,4,261,10.9,4.4,17.1
2019,5,261,16.7,9.3,24.2
2019,6,261,20.5,15.8,26.0
2019,7,261,24.2,21.0,28.1
2019,8,261,25.6,21.4,30.6
2019,9,261,22.0,18.0,27.0
2019,10,261,15.8,9.9,22.1
2019,11,261,10.1,3.4,16.8
2019,12,261,3.6,-2.1,9.5
2020,1,261,3.8,-0.6,8.5
2020,2,261,4.2,-1.5,9.9
2020,3,261,7.5,0.5,14.0
2020,4,261,9.8,2.9,16.3
2020,5,261,17.1,12.7,22.1
2020,6,261,22.0,17.9,26.8
2020,7,261,22.7,20.1,26.3
2020,8,261,27.4,24.2,31.4
2020,9,261,20.8,16.6,26.0
2020,10,261,14.3,7.9,21.1
2020,11,261,10.0,4.0,15.7
2020,12,261,1.4,-4.9,8.0
2021,1,261,0.9,-4.8,6.7
2021,2,261,4.3,-1.4,10.2
2021,3,261,8.9,2.8,15.4
2021,4,261,13.0,6.9,19.2
2021,5,261,17.1,11.2,22.9
2021,6,261,22.3,18.2,27.3
2021,7,261,26.3,22.6,30.5
2021,8,261,25.8,22.2,30.6
2021,9,261,22.0,18.2,26.4
2021,10,261,15.6,9.7,22.3
2021,11,261,8.5,2.3,15.6
2021,12,261,2.3,-3.3,8.9
2022,1,261,-0.1,-5.4,5.6
2022,2,261,0.2,-5.8,6.2
2022,3,261,7.5,1.3,14.1
2022,4,261,12.6,5.8,20.2
2022,5,261,16.3,10.0,23.4
2022,6,261,22.9,19.8,27.1
2022,7,261,26.5,23.4,30.4
2022,8,261,26.6,23.3,30.3
2022,9,261,22.1,18.0,27.1
2022,10,261,14.9,9.0,21.3
2022,11,261,10.8,4.0,18.2
2022,12,261,1.4,-3.6,6.7
2023,1,261,1.7,-4.0,7.5
2023,2,261,3.2,-2.2,9.3
2023,3,261,9.2,2.1,16.8
2023,4,261,13.2,6.8,19.1
2023,5,261,18.0,13.0,23.3
2023,6,261,22.3,19.2,26.5
2023,7,261,26.0,23.4,29.3
2023,8,261,26.9,22.9,32.2
2023,9,261,23.7,19.7,29.0
2023,10,261,15.9,9.8,22.6
2023,11,261,10.2,4.7,15.4
2023,12,261,5.1,0.2,10.1
2024,1,261,3.2,-1.6,7.9
2024,2,261,6.1,1.9,10.6
2024,3,261,7.8,2.3,13.6
2024,4,261,14.8,9.2,20.8
2024,5,261,17.9,12.4,24.1
2024,6,261,22.4,18.0,27.5
2024,7,261,26.8,24.3,29.7
2024,8,261,28.3,24.3,33.7
2024,9,261,26.1,21.8,31.2
2024,10,261,17.7,12.8,23.1
2024,11,261,11.6,6.4,17.1
2024,12,261,3.9,-1.4,9.2
