년도,월,지점,평균기온(℃),평균최저기온(℃),평균최고기온(℃)
2012,2,184,4.8,2.3,7.4
2012,3,184,9.0,6.1,12.1
2012,4,184,14.5,10.5,18.6
2012,5,184,19.0,15.8,22.6
2012,6,184,22.3,20.3,24.7
2012,7,184,26.6,24.2,29.4
2012,8,184,27.8,25.9,30.4
2012,9,184,22.0,19.7,24.7
2012,10,184,18.4,15.4,21.8
2012,11,184,12.0,9.5,14.7
2012,12,184,6.6,4.1,9.2
2013,1,184,5.6,3.0,8.2
2013,2,184,6.2,3.2,9.3
2013,3,184,10.0,5.9,15.2
2013,4,184,13.5,9.6,17.7
2013,5,184,18.6,15.2,22.4
2013,6,184,21.7,19.7,24.6
2013,7,184,28.7,25.7,32.1
2013,8,184,29.1,26.3,32.4
2013,9,184,24.0,21.4,26.8
2013,10,184,19.2,16.7,21.9
2013,11,184,12.9,9.9,15.8
2013,12,184,8.1,5.6,10.6
2014,1,184,6.8,3.5,10.0
2014,2,184,7.5,5.1,10.0
2014,3,184,10.7,7.5,13.9
2014,4,184,14.8,11.9,17.8
2014,5,184,19.1,15.7,22.8
2014,6,184,21.8,19.7,24.4
2014,7,184,25.1,22.9,27.8
2014,8,184,25.1,23.5,27.4
2014,9,184,23.5,21.1,26.2
2014,10,184,19.1,16.3,22.1
2014,11,184,13.9,11.5,16.5
2014,12,184,7.3,4.6,9.7
2015,1,184,7.4,4.9,10.2
2015,2,184,7.3,4.7,10.1
2015,3,184,10.4,7.3,13.6
2015,4,184,15.1,12.0,19.2
2015,5,184,18.8,15.9,22.7
2015,6,184,22.0,19.5,25.3
2015,7,184,25.6,23.2,28.8
2015,8,184,26.4,24.1,29.3
2015,9,184,23.2,20.7,25.9
2015,10,184,19.2,16.3,22.6
2015,11,184,15.2,12.6,17.8
2015,12,184,10.0,7.7,12.4
2016,1,184,6.1,4.1,8.3
2016,2,184,7.3,4.5,10.6
2016,3,184,10.8,7.6,14.3
2016,4,184,15.6,12.6,19.6
2016,5,184,18.9,15.7,22.9
2016,6,184,22.2,19.8,25.5
2016,7,184,27.4,25.0,30.7
2016,8,184,28.5,26.1,31.4
